doi,Materials_1,Polymer_1,conjugation_1,Isomer_1,CentroSymmetry_1,mu_e_1,mu_h_1,E_LUMO (eV)_1,E_HOMO (eV)_1,MonomerA_1,MonomerB_1,Materials_2,Polymer_2,conjugation_2,Isomer_2,CentroSymmetry_2,mu_e_2,mu_h_2,E_LUMO (eV)_2,E_HOMO (eV)_2,MonomerA_2,MonomerB_2
10.1002/adfm.201404540,PDPP[T]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,0,0.21,0.25,-3.7,-5.91,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,PDPP[Py]2-T,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,1,0.0,0,0.63,0.0,-3.78,-6.08,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1
10.1002/adfm.201404540,PDPP[T]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,0,0.21,0.25,-3.7,-5.91,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,PDPP[Py]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,1,0.0,0,0.15,0.0,-3.81,-6.11,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1
10.1002/adfm.201404540,PDPP[T]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,0,0.21,0.25,-3.7,-5.91,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,PDPP[Ph]2-T,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,0,0.0,0.0008,-3.53,-5.97,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1
10.1002/adfm.201404540,PDPP[T]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,0,0.21,0.25,-3.7,-5.91,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,PDPP[Ph]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,0,0.0,0.00015,-3.57,-6.04,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1
10.1002/adfm.201404540,PDPP[Py]2-T,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,1,0.0,0,0.63,0.0,-3.78,-6.08,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,PDPP[Py]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,1,0.0,0,0.15,0.0,-3.81,-6.11,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1
10.1002/adfm.201404540,PDPP[Py]2-T,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,1,0.0,0,0.63,0.0,-3.78,-6.08,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,PDPP[Ph]2-T,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,0,0.0,0.0008,-3.53,-5.97,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1
10.1002/adfm.201404540,PDPP[Py]2-T,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,1,0.0,0,0.63,0.0,-3.78,-6.08,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,PDPP[Ph]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,0,0.0,0.00015,-3.57,-6.04,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1
10.1002/adfm.201404540,PDPP[Py]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,1,0.0,0,0.15,0.0,-3.81,-6.11,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,PDPP[Ph]2-T,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,0,0.0,0.0008,-3.53,-5.97,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1
10.1002/adfm.201404540,PDPP[Py]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,1,0.0,0,0.15,0.0,-3.81,-6.11,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)nc1,PDPP[Ph]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,0,0.0,0.00015,-3.57,-6.04,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1
10.1002/adfm.201404540,PDPP[Ph]2-T,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,0,0.0,0.0008,-3.53,-5.97,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,PDPP[Ph]2-TF 2,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,0,0.0,0.00015,-3.57,-6.04,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1
10.1002/adfm.201502826,PBTTT,*c1cc2sc(-c3sc(-c4cc(CCCCCCCCCCCCCCCC)c(*)s4)cc3CCCCCCCCCCCCCCCC)cc2s1,1,0.0,1,0.0,0.72,-3.19,-5.1,*c1cc2sc(*)cc2s1,*c1sc(-c2cc(CCCCCCCCCCCCCCCC)c(*)s2)cc1CCCCCCCCCCCCCCCC,PFBTTT,*c1cc2sc(-c3sc(-c4sc(*)c(CCCCCCCCCCCCCCCC)c4F)c(F)c3CCCCCCCCCCCCCCCC)cc2s1,1,0.0,1,0.0,0.32,-3.17,-5.1,*c1cc2sc(*)cc2s1,*c1sc(-c2sc(*)c(CCCCCCCCCCCCCCCC)c2F)c(F)c1CCCCCCCCCCCCCCCC
10.1002/adfm.201604286,TPD-DTBT,*c1ccc(-c2ccc(-c3ccc(-c4sc(-c5sc(*)c6c5C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C6=O)c5c4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=O)s3)c3nsnc23)s1,1,0.0,0,1.02,0.33,-4.01,-5.72,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(-c2sc(*)c3c2C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O)c2c1C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O,TPD-2FDTBT,*c1ccc(-c2c(F)c(F)c(-c3ccc(-c4sc(-c5sc(*)c6c5C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C6=O)c5c4C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=O)s3)c3nsnc23)s1,1,0.0,0,0.36,0.16,-4.1,-5.85,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(-c2sc(*)c3c2C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O)c2c1C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O
10.1002/adfm.201604608,PSNVT-DT,*c1ccc(/C=C/c2ccc(-c3sc(-c4c5c(c(-c6cc(CCCCCCCC)c(*)s6)c6nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc46)N=S=N5)cc3CCCCCCCC)s2)s1,1,0.0,0,0.0,3.22,-3.58,-4.98,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc24)N=S=N3)cc1CCCCCCCC,*c1ccc(/C=C/c2ccc(*)s2)s1,PSNVF-DT,*c1ccc(/C=C/c2ccc(-c3sc(-c4c5c(c(-c6cc(CCCCCCCC)c(*)s6)c6nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc46)N=S=N5)cc3CCCCCCCC)o2)o1,1,0.0,0,0.0,1.21,-3.58,-4.93,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc24)N=S=N3)cc1CCCCCCCC,*c1ccc(/C=C/c2ccc(*)o2)o1
10.1002/adfm.201604608,PSNVT-DT,*c1ccc(/C=C/c2ccc(-c3sc(-c4c5c(c(-c6cc(CCCCCCCC)c(*)s6)c6nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc46)N=S=N5)cc3CCCCCCCC)s2)s1,1,0.0,0,0.0,3.22,-3.58,-4.98,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc24)N=S=N3)cc1CCCCCCCC,*c1ccc(/C=C/c2ccc(*)s2)s1,PSNVTz-DT,*c1cnc(/C=C/c2ncc(-c3sc(-c4c5c(c(-c6cc(CCCCCCCCCCCCCCCC)c(*)s6)c6nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc46)N=S=N5)cc3CCCCCCCCCCCCCCCC)s2)s1,1,0.0,0,0.16,0.086,-3.72,-5.21,*c1sc(-c2c3c(c(-c4cc(CCCCCCCCCCCCCCCC)c(*)s4)c4nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc24)N=S=N3)cc1CCCCCCCCCCCCCCCC,*c1cnc(/C=C/c2ncc(*)s2)s1
10.1002/adfm.201604608,PSNVF-DT,*c1ccc(/C=C/c2ccc(-c3sc(-c4c5c(c(-c6cc(CCCCCCCC)c(*)s6)c6nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc46)N=S=N5)cc3CCCCCCCC)o2)o1,1,0.0,0,0.0,1.21,-3.58,-4.93,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc24)N=S=N3)cc1CCCCCCCC,*c1ccc(/C=C/c2ccc(*)o2)o1,PSNVTz-DT,*c1cnc(/C=C/c2ncc(-c3sc(-c4c5c(c(-c6cc(CCCCCCCCCCCCCCCC)c(*)s6)c6nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc46)N=S=N5)cc3CCCCCCCCCCCCCCCC)s2)s1,1,0.0,0,0.16,0.086,-3.72,-5.21,*c1sc(-c2c3c(c(-c4cc(CCCCCCCCCCCCCCCC)c(*)s4)c4nn(CC(CCCCCCCCCC)CCCCCCCCCCCC)nc24)N=S=N3)cc1CCCCCCCCCCCCCCCC,*c1cnc(/C=C/c2ncc(*)s2)s1
10.1002/adfm.201701486,pSN-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CCCCCCCC)c(*)s7)c7nn(CC(CC)CCCC)nc57)N=S=N6)cc4CCCCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0011,0.0,-3.72,-5.35,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CC)CCCC)nc24)N=S=N3)cc1CCCCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,pSeN-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CCCCCCCC)c(*)s7)c7nn(CC(CC)CCCC)nc57)N=[Se]=N6)cc4CCCCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0041,0.0,-3.85,-5.2,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CC)CCCC)nc24)N=[Se]=N3)cc1CCCCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O
10.1002/adfm.201701486,pSN-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CCCCCCCC)c(*)s7)c7nn(CC(CC)CCCC)nc57)N=S=N6)cc4CCCCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0011,0.0,-3.72,-5.35,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CC)CCCC)nc24)N=S=N3)cc1CCCCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,pBBT-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CC(CCCC)CCCCCC)c(*)s7)c7nsnc57)N=S=N6)cc4CC(CCCC)CCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,1,0.039,0.0,-3.93,-5.68,*c1sc(-c2c3c(c(-c4cc(CC(CCCC)CCCCCC)c(*)s4)c4nsnc24)N=S=N3)cc1CC(CCCC)CCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O
10.1002/adfm.201701486,pSN-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CCCCCCCC)c(*)s7)c7nn(CC(CC)CCCC)nc57)N=S=N6)cc4CCCCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0011,0.0,-3.72,-5.35,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CC)CCCC)nc24)N=S=N3)cc1CCCCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,pSeS-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CC(CCCC)CCCCCC)c(*)s7)c7n[se]nc57)N=S=N6)cc4CC(CCCC)CCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0027,0.0,-4.03,-5.34,*c1sc(-c2c3c(c(-c4cc(CC(CCCC)CCCCCC)c(*)s4)c4n[se]nc24)N=S=N3)cc1CC(CCCC)CCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O
10.1002/adfm.201701486,pSeN-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CCCCCCCC)c(*)s7)c7nn(CC(CC)CCCC)nc57)N=[Se]=N6)cc4CCCCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0041,0.0,-3.85,-5.2,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CC)CCCC)nc24)N=[Se]=N3)cc1CCCCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,pBBT-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CC(CCCC)CCCCCC)c(*)s7)c7nsnc57)N=S=N6)cc4CC(CCCC)CCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,1,0.039,0.0,-3.93,-5.68,*c1sc(-c2c3c(c(-c4cc(CC(CCCC)CCCCCC)c(*)s4)c4nsnc24)N=S=N3)cc1CC(CCCC)CCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O
10.1002/adfm.201701486,pSeN-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CCCCCCCC)c(*)s7)c7nn(CC(CC)CCCC)nc57)N=[Se]=N6)cc4CCCCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0041,0.0,-3.85,-5.2,*c1sc(-c2c3c(c(-c4cc(CCCCCCCC)c(*)s4)c4nn(CC(CC)CCCC)nc24)N=[Se]=N3)cc1CCCCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,pSeS-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CC(CCCC)CCCCCC)c(*)s7)c7n[se]nc57)N=S=N6)cc4CC(CCCC)CCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0027,0.0,-4.03,-5.34,*c1sc(-c2c3c(c(-c4cc(CC(CCCC)CCCCCC)c(*)s4)c4n[se]nc24)N=S=N3)cc1CC(CCCC)CCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O
10.1002/adfm.201701486,pBBT-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CC(CCCC)CCCCCC)c(*)s7)c7nsnc57)N=S=N6)cc4CC(CCCC)CCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,1,0.039,0.0,-3.93,-5.68,*c1sc(-c2c3c(c(-c4cc(CC(CCCC)CCCCCC)c(*)s4)c4nsnc24)N=S=N3)cc1CC(CCCC)CCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,pSeS-NDI,*c1cc2c3c(c(-c4sc(-c5c6c(c(-c7cc(CC(CCCC)CCCCCC)c(*)s7)c7n[se]nc57)N=S=N6)cc4CC(CCCC)CCCCCC)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O,1,0.0,0,0.0027,0.0,-4.03,-5.34,*c1sc(-c2c3c(c(-c4cc(CC(CCCC)CCCCCC)c(*)s4)c4n[se]nc24)N=S=N3)cc1CC(CCCC)CCCCCC,*c1cc2c3c(c(*)cc4c3c1C(=O)N(CC(CC)CCCC)C4=O)C(=O)N(CC(CC)CCCC)C2=O
10.1002/adfm.201801097,PPyDPP1-BT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(-c5ccc(-c6ccc(*)s6)s5)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,1,0.0,1,1.05,0.86,-3.47,-5.65,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,*c1ccc(-c2ccc(*)s2)s1,PPyDPP1-4FBT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,1,0.0,1,1.02,0.0,-3.65,-5.93,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,*c1sc(-c2sc(*)c(F)c2F)c(F)c1F
10.1002/adfm.201801097,PPyDPP1-BT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(-c5ccc(-c6ccc(*)s6)s5)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,1,0.0,1,1.05,0.86,-3.47,-5.65,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,*c1ccc(-c2ccc(*)s2)s1,PPyDPP2-4FBT,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)C(c4ccc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)cn4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)nc1,1,0.0,1,2.45,0.0,-3.69,-5.96,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)nc1,*c1sc(-c2sc(*)c(F)c2F)c(F)c1F
10.1002/adfm.201801097,PPyDPP1-BT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(-c5ccc(-c6ccc(*)s6)s5)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,1,0.0,1,1.05,0.86,-3.47,-5.65,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,*c1ccc(-c2ccc(*)s2)s1,PPyDPP1-4FTVT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(-c5sc(/C=C/c6sc(*)c(F)c6F)c(F)c5F)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,1,0.0,1,1.19,0.0,-3.66,-5.86,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(c4ccc(*)cn4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCCCCCC)nc1,*c1sc(/C=C/c2sc(*)c(F)c2F)c(F)c1F
